iter A R
10364000 64 62
10365000 57 68
10366000 56 66
10367000 59 78
10368000 49 64
10369000 59 79
10370000 58 89
10371000 49 96
10372000 52 98
10373000 42 95
10374000 36 94
10375000 29 100
10376000 25 100
10377000 16 114
10378000 16 124
10379000 11 130
10380000 12 132
10381000 10 143
10382000 11 152
10383000 12 163
10384000 8 171
10385000 3 180
10386000 7 191
10387000 7 204
10388000 11 210
10389000 14 220
10390000 9 230
10391000 8 240
10392000 2 257
10393000 4 270
10394000 5 286
10395000 7 308
10396000 6 330
10397000 6 338
10398000 6 344
10399000 6 354
10400000 1 371
10401000 0 387
10402000 2 398
10403000 2 413
10404000 3 432
10405000 3 438
10406000 2 451
10407000 2 462
10408000 0 473
10409000 1 489
10410000 0 507
10411000 0 518
10412000 1 535
10413000 0 546
10414000 0 561
10415000 1 570
10416000 4 582
10417000 0 586
10418000 4 597
10419000 0 601
10420000 0 614
10421000 1 624
10422000 0 635
10423000 0 648
10424000 0 666
10425000 0 684
10426000 0 699
10427000 1 710
10428000 1 718
10429000 1 731
10430000 1 737
10431000 1 743
10432000 2 754
10433000 0 757
10434000 1 768
10435000 1 776
10436000 2 790
10437000 0 799
10438000 0 808
10439000 0 815
10440000 0 818
10441000 1 820
10442000 0 826
10443000 0 839
10444000 2 846
10445000 1 855
10446000 0 871
10447000 1 879
10448000 1 889
10449000 0 899
10450000 2 904
10451000 1 912
10452000 0 924
10453000 1 936
10454000 0 945
10455000 0 948
10456000 0 962
10457000 0 970
10458000 1 987
10459000 1 988
10460000 0 989
10461000 1 1002
10462000 0 1009
10463000 1 1022
10464000 0 1028
10465000 0 1041
10466000 1 1049
10467000 0 1051
10468000 0 1056
10469000 0 1063
10470000 1 1063
10471000 1 1063
10472000 1 1062
10473000 0 1062
10474000 0 1071
10475000 0 1079
10476000 0 1092
10477000 2 1089
10478000 0 1095
10479000 0 1096
10480000 2 1102
10481000 0 1107
10482000 0 1108
10483000 0 1113
10484000 1 1117
10485000 0 1119
10486000 2 1124
10487000 0 1132
10488000 0 1135
10489000 0 1142
10490000 0 1147
10491000 2 1147
10492000 0 1145
10493000 0 1148
10494000 0 1151
10495000 0 1154
10496000 0 1155
10497000 2 1151
10498000 0 1156
10499000 0 1165
10500000 1 1170
10501000 0 1173
10502000 1 1179
10503000 0 1186
10504000 0 1187
10505000 0 1196
10506000 0 1199
10507000 0 1205
10508000 0 1207
10509000 1 1213
10510000 0 1219
10511000 0 1222
10512000 0 1229
10513000 2 1236
10514000 0 1237
10515000 1 1246
10516000 0 1243
10517000 0 1247
10518000 0 1247
10519000 3 1246
10520000 0 1244
10521000 1 1242
10522000 0 1241
10523000 0 1245
10524000 0 1247
10525000 0 1253
10526000 2 1251
10527000 0 1250
10528000 1 1253
10529000 0 1260
10530000 3 1265
10531000 0 1259
10532000 0 1259
10533000 0 1268
10534000 0 1267
10535000 2 1269
10536000 2 1268
10537000 0 1264
10538000 0 1267
10539000 0 1270
10540000 1 1276
10541000 0 1266
10542000 1 1263
10543000 1 1267
10544000 2 1267
10545000 0 1262
10546000 0 1265
10547000 0 1267
10548000 0 1267
10549000 0 1271
10550000 1 1273
10551000 0 1276
10552000 1 1275
10553000 1 1270
10554000 1 1265
10555000 1 1257
10556000 2 1261
10557000 2 1253
10558000 3 1247
10559000 4 1248
10560000 4 1244
10561000 1 1238
10562000 3 1235
10563000 0 1233
10564000 2 1228
10565000 1 1223
10566000 3 1214
10567000 3 1212
10568000 3 1203
10569000 2 1202
10570000 3 1195
10571000 1 1194
10572000 1 1192
10573000 1 1187
10574000 1 1185
10575000 1 1178
10576000 0 1173
10577000 0 1167
10578000 1 1168
10579000 1 1167
10580000 2 1170
10581000 2 1170
10582000 2 1165
10583000 4 1176
10584000 1 1172
10585000 5 1173
10586000 3 1166
10587000 1 1153
10588000 0 1145
10589000 0 1147
10590000 0 1150
10591000 0 1149
10592000 0 1151
10593000 0 1152
10594000 0 1156
10595000 0 1158
10596000 1 1164
10597000 1 1166
10598000 0 1170
10599000 0 1174
10600000 0 1174
10601000 0 1173
10602000 0 1179
10603000 0 1181
10604000 0 1183
10605000 0 1185
10606000 0 1189
10607000 0 1192
10608000 0 1193
10609000 0 1192
10610000 2 1189
10611000 1 1184
10612000 2 1185
10613000 1 1183
10614000 0 1186
10615000 0 1185
10616000 0 1186
10617000 0 1183
10618000 1 1181
10619000 2 1178
10620000 0 1184
10621000 1 1184
10622000 1 1186
10623000 0 1185
10624000 2 1186
10625000 1 1179
10626000 0 1175
10627000 0 1180
10628000 1 1180
10629000 2 1180
10630000 0 1172
10631000 0 1177
10632000 0 1181
10633000 0 1181
10634000 0 1176
10635000 0 1173
10636000 0 1180
10637000 0 1186
10638000 2 1190
10639000 0 1184
10640000 0 1180
10641000 0 1180
10642000 2 1177
10643000 1 1176
10644000 0 1167
10645000 0 1174
10646000 3 1177
10647000 0 1177
10648000 0 1178
10649000 1 1184
10650000 0 1182
10651000 0 1178
10652000 1 1182
10653000 0 1183
10654000 0 1183
10655000 0 1181
10656000 1 1184
10657000 0 1183
10658000 1 1186
10659000 1 1185
10660000 3 1184
10661000 0 1183
10662000 0 1188
10663000 0 1190
10664000 0 1186
10665000 1 1193
10666000 0 1195
10667000 0 1198
10668000 0 1200
10669000 2 1196
10670000 2 1197
10671000 0 1197
10672000 0 1199
10673000 1 1196
10674000 0 1200
10675000 0 1200
10676000 0 1203
10677000 0 1201
10678000 0 1199
10679000 0 1198
10680000 2 1202
10681000 0 1200
10682000 0 1203
10683000 0 1203
10684000 1 1199
10685000 1 1194
10686000 0 1197
10687000 0 1199
10688000 0 1197
10689000 1 1194
10690000 0 1191
10691000 1 1192
10692000 1 1183
10693000 1 1184
10694000 1 1182
10695000 0 1183
10696000 1 1184
10697000 0 1182
10698000 0 1182
10699000 0 1181
10700000 0 1183
10701000 0 1183
10702000 0 1186
10703000 0 1188
10704000 0 1189
10705000 0 1189
10706000 0 1188
10707000 1 1187
10708000 0 1186
10709000 0 1186
10710000 1 1186
10711000 0 1186
10712000 0 1186
10713000 1 1190
10714000 1 1189
10715000 0 1189
10716000 0 1190
10717000 0 1187
10718000 0 1189
10719000 1 1190
10720000 2 1197
10721000 2 1200
10722000 0 1196
10723000 2 1197
10724000 0 1194
10725000 0 1197
10726000 0 1198
10727000 0 1194
10728000 1 1190
10729000 0 1187
10730000 1 1185
10731000 0 1182
10732000 0 1181
10733000 3 1180
10734000 0 1180
10735000 0 1181
10736000 0 1184
10737000 0 1184
10738000 0 1178
10739000 0 1176
10740000 0 1173
10741000 2 1169
10742000 0 1165
10743000 1 1163
10744000 0 1162
10745000 1 1160
10746000 0 1161
10747000 0 1161
10748000 0 1161
10749000 0 1160
10750000 0 1163
10751000 0 1163
10752000 0 1163
10753000 0 1160
10754000 1 1156
10755000 0 1151
10756000 0 1148
10757000 0 1144
10758000 0 1139
10759000 1 1134
10760000 1 1132
10761000 1 1127
10762000 2 1117
10763000 2 1113
10764000 0 1100
10765000 0 1102
10766000 1 1095
10767000 0 1089
10768000 2 1087
10769000 2 1082
10770000 2 1080
10771000 1 1080
10772000 1 1082
10773000 1 1077
10774000 1 1069
10775000 0 1067
10776000 0 1068
10777000 0 1070
10778000 0 1068
10779000 0 1066
10780000 1 1068
10781000 0 1071
10782000 0 1073
10783000 1 1078
10784000 0 1079
10785000 0 1079
10786000 0 1080
10787000 0 1085
10788000 0 1084
10789000 0 1083
10790000 1 1082
10791000 2 1081
10792000 1 1078
10793000 2 1075
10794000 2 1068
10795000 1 1065
10796000 2 1056
10797000 0 1053
10798000 0 1052
10799000 0 1053
10800000 2 1047
10801000 0 1044
10802000 0 1044
10803000 0 1044
10804000 1 1040
10805000 1 1039
10806000 0 1038
10807000 3 1037
10808000 0 1038
10809000 0 1035
10810000 1 1037
10811000 1 1036
10812000 1 1034
10813000 2 1028
10814000 0 1030
10815000 1 1030
10816000 0 1028
10817000 0 1028
10818000 0 1030
10819000 0 1029
10820000 0 1029
10821000 1 1026
10822000 0 1024
10823000 1 1017
10824000 1 1012
10825000 0 1009
10826000 0 1011
10827000 1 1009
10828000 2 1008
10829000 0 1001
10830000 1 1001
10831000 0 995
10832000 1 996
10833000 0 1001
10834000 0 999
10835000 0 1001
10836000 1 998
10837000 0 994
10838000 2 994
10839000 1 992
10840000 0 993
10841000 0 993
10842000 0 993
10843000 0 986
10844000 0 982
10845000 1 981
10846000 0 983
10847000 1 979
10848000 0 978
10849000 1 979
10850000 0 975
10851000 1 978
10852000 0 975
10853000 0 977
10854000 1 974
10855000 0 974
10856000 0 975
10857000 0 972
10858000 0 968
10859000 1 970
10860000 0 970
10861000 0 969
10862000 0 972
10863000 1 974
10864000 0 972
10865000 0 972
10866000 1 970
10867000 2 968
10868000 0 968
10869000 1 970
10870000 2 967
10871000 0 967
10872000 1 963
10873000 1 964
10874000 0 964
10875000 0 959
10876000 0 958
10877000 0 958
10878000 0 956
10879000 0 958
10880000 0 957
10881000 0 956
10882000 0 958
10883000 0 959
10884000 0 959
10885000 0 959
10886000 1 957
10887000 1 954
10888000 0 953
10889000 1 953
10890000 0 951
10891000 0 948
10892000 0 948
10893000 0 949
10894000 0 945
10895000 0 945
10896000 0 946
10897000 0 946
10898000 0 946
10899000 0 946
10900000 3 943
10901000 0 937
10902000 0 933
10903000 2 931
10904000 0 928
10905000 0 931
10906000 0 933
10907000 0 934
10908000 1 935
10909000 1 932
10910000 0 922
10911000 0 919
10912000 2 920
10913000 1 917
10914000 0 911
10915000 0 909
10916000 4 910
10917000 2 906
10918000 1 903
10919000 1 901
10920000 0 900
10921000 1 896
10922000 4 896
10923000 1 889
10924000 2 884
10925000 1 880
10926000 2 874
10927000 1 872
10928000 0 869
10929000 0 872
10930000 1 868
10931000 1 864
10932000 2 859
10933000 0 852
10934000 0 847
10935000 0 846
10936000 1 839
10937000 1 839
10938000 0 837
10939000 1 840
10940000 1 838
10941000 1 835
10942000 1 830
10943000 2 825
10944000 2 821
10945000 1 824
10946000 2 824
10947000 0 818
10948000 0 819
10949000 0 821
10950000 0 821
10951000 1 819
10952000 1 819
10953000 0 816
10954000 0 815
10955000 0 818
10956000 1 814
10957000 1 813
10958000 0 811
10959000 0 814
10960000 0 816
10961000 0 815
10962000 0 815
10963000 0 814
10964000 0 816
10965000 1 818
10966000 0 819
10967000 0 822
10968000 0 822
10969000 0 822
10970000 0 820
10971000 2 819
10972000 0 818
10973000 1 817
10974000 3 815
10975000 0 814
10976000 0 810
10977000 2 812
10978000 1 809
10979000 0 806
10980000 0 803
10981000 0 803
10982000 0 805
10983000 0 805
10984000 0 803
10985000 0 803
10986000 0 804
10987000 0 802
10988000 0 803
10989000 1 799
10990000 0 796
10991000 0 796
10992000 0 794
10993000 0 798
10994000 1 800
10995000 0 799
10996000 3 800
10997000 1 797
10998000 0 799
10999000 0 798
11000000 1 797
11001000 0 796
11002000 0 796
11003000 0 798
11004000 1 805
11005000 2 797
11006000 0 798
11007000 1 796
11008000 1 794
11009000 0 790
11010000 1 789
11011000 0 785
11012000 0 782
11013000 2 777
11014000 3 770
11015000 1 765
11016000 3 758
11017000 2 752
11018000 0 750
11019000 0 748
11020000 0 749
11021000 0 748
11022000 2 745
11023000 1 738
11024000 1 735
11025000 3 732
11026000 2 732
11027000 0 729
11028000 0 727
11029000 0 727
11030000 0 726
11031000 1 727
11032000 1 725
11033000 0 725
11034000 0 723
11035000 0 726
11036000 0 726
11037000 0 733
11038000 0 732
11039000 1 732
11040000 1 734
11041000 0 731
11042000 0 730
11043000 0 729
11044000 1 726
11045000 1 724
11046000 3 721
11047000 1 719
11048000 0 721
11049000 1 718
11050000 2 721
11051000 3 719
11052000 1 713
11053000 0 710
11054000 0 710
11055000 0 711
11056000 0 709
11057000 5 709
11058000 3 706
11059000 1 701
11060000 0 701
11061000 0 703
11062000 0 704
11063000 2 706
11064000 2 707
11065000 0 705
11066000 1 705
11067000 1 700
11068000 1 699
11069000 1 700
11070000 1 699
11071000 0 697
11072000 0 697
11073000 0 694
11074000 1 697
11075000 0 695
11076000 3 693
11077000 2 690
11078000 0 685
11079000 0 688
11080000 1 693
11081000 0 692
11082000 0 692
11083000 2 693
11084000 1 691
11085000 3 690
11086000 2 688
11087000 0 686
11088000 0 684
11089000 0 688
11090000 3 686
11091000 1 680
11092000 1 679
11093000 0 679
11094000 0 677
11095000 0 676
11096000 3 670
11097000 1 672
11098000 0 666
11099000 6 659
11100000 3 650
11101000 1 648
11102000 1 646
11103000 0 644
11104000 2 643
11105000 1 642
11106000 0 638
11107000 0 635
11108000 0 636
11109000 0 636
11110000 0 636
11111000 1 636
11112000 0 636
11113000 1 632
11114000 0 627
11115000 0 630
11116000 1 631
11117000 2 626
11118000 1 623
11119000 0 618
11120000 2 622
11121000 3 619
11122000 0 620
11123000 1 622
11124000 1 621
11125000 0 623
11126000 0 625
11127000 3 625
11128000 2 622
11129000 0 620
11130000 0 617
11131000 0 619
11132000 0 619
11133000 0 618
11134000 0 620
11135000 1 620
11136000 0 622
11137000 0 623
11138000 2 621
11139000 3 619
11140000 0 616
11141000 0 621
11142000 1 619
11143000 2 618
11144000 3 613
11145000 0 610
11146000 0 614
11147000 0 613
11148000 0 615
11149000 1 615
11150000 2 613
11151000 0 609
11152000 0 605
11153000 4 604
11154000 0 598
11155000 0 600
11156000 1 602
11157000 1 600
11158000 0 605
11159000 0 602
11160000 0 603
11161000 1 605
11162000 0 602
11163000 1 602
11164000 0 602
11165000 0 601
11166000 0 598
11167000 1 597
11168000 0 598
11169000 1 593
11170000 2 590
11171000 1 590
11172000 1 590
11173000 2 588
11174000 0 587
11175000 1 590
11176000 0 588
11177000 1 588
11178000 0 590
11179000 0 591
11180000 3 587
11181000 1 585
11182000 0 581
11183000 0 589
11184000 1 586
11185000 2 583
11186000 1 584
11187000 2 581
11188000 0 574
11189000 0 575
11190000 1 574
11191000 0 572
11192000 0 572
11193000 1 573
11194000 0 570
11195000 0 573
11196000 1 569
11197000 2 562
11198000 2 555
11199000 1 551
11200000 5 550
11201000 0 541
11202000 3 537
11203000 5 530
11204000 5 528
11205000 3 514
11206000 3 507
11207000 7 501
11208000 8 490
11209000 3 483
11210000 6 479
11211000 5 468
11212000 1 457
11213000 1 452
11214000 4 443
11215000 7 439
11216000 6 433
11217000 5 423
11218000 4 419
11219000 8 411
11220000 4 403
11221000 5 394
11222000 4 392
11223000 9 379
11224000 6 371
11225000 10 361
11226000 4 353
11227000 4 350
11228000 6 349
11229000 3 342
11230000 3 339
11231000 2 338
11232000 3 333
11233000 1 331
11234000 2 329
11235000 2 331
11236000 0 328
11237000 0 329
11238000 0 336
11239000 1 334
11240000 1 333
11241000 1 337
11242000 0 337
11243000 2 341
11244000 1 341
11245000 1 337
11246000 1 340
11247000 1 343
11248000 0 340
11249000 1 344
11250000 3 347
11251000 3 350
11252000 1 349
11253000 0 352
11254000 1 352
11255000 1 354
11256000 1 352
11257000 1 355
11258000 0 356
11259000 2 359
11260000 2 362
11261000 2 360
11262000 2 362
11263000 2 364
11264000 1 360
11265000 3 361
11266000 3 361
11267000 2 358
11268000 2 360
11269000 1 361
11270000 1 361
11271000 3 359
11272000 2 359
11273000 0 357
11274000 0 361
11275000 1 360
11276000 0 360
11277000 1 360
11278000 1 362
11279000 2 361
11280000 1 360
11281000 1 359
11282000 0 355
11283000 2 356
11284000 3 353
11285000 1 352
11286000 2 355
11287000 0 353
11288000 0 355
11289000 1 355
11290000 0 358
11291000 1 359
11292000 0 359
11293000 1 367
11294000 1 366
11295000 2 367
11296000 0 366
11297000 0 366
11298000 0 366
11299000 1 366
11300000 0 366
11301000 0 366
11302000 2 368
11303000 2 367
11304000 1 363
11305000 1 366
11306000 0 367
11307000 4 369
11308000 0 363
11309000 3 364
11310000 1 365
11311000 2 363
11312000 0 368
11313000 2 367
11314000 1 365
11315000 1 365
11316000 0 362
11317000 1 363
11318000 1 368
11319000 3 369
11320000 1 369
11321000 1 369
11322000 1 372
11323000 1 364
11324000 5 366
11325000 3 362
11326000 1 359
11327000 2 362
11328000 4 361
11329000 2 361
11330000 3 357
11331000 2 353
11332000 2 352
11333000 3 350
11334000 1 347
11335000 2 346
11336000 2 343
11337000 1 342
11338000 2 341
11339000 2 339
11340000 3 338
11341000 1 336
11342000 3 335
11343000 2 334
11344000 4 337
11345000 2 336
11346000 2 330
11347000 0 326
11348000 5 323
11349000 5 318
11350000 2 313
11351000 2 315
11352000 3 315
11353000 0 311
11354000 1 313
11355000 1 316
11356000 0 317
11357000 2 319
11358000 0 319
11359000 0 324
11360000 0 326
11361000 0 327
11362000 0 331
11363000 0 333
11364000 1 337
11365000 1 341
11366000 1 337
11367000 0 340
11368000 0 343
11369000 0 348
11370000 1 348
11371000 0 346
11372000 1 346
11373000 0 345
11374000 0 344
11375000 0 347
11376000 0 348
11377000 3 346
11378000 1 349
11379000 1 353
11380000 2 349
11381000 0 350
11382000 0 352
11383000 0 352
11384000 0 351
11385000 2 350
11386000 4 350
11387000 5 345
11388000 4 342
11389000 3 336
11390000 3 334
11391000 1 330
11392000 3 331
11393000 1 323
11394000 0 322
11395000 1 325
11396000 1 328
11397000 1 328
11398000 3 326
11399000 2 326
11400000 2 322
11401000 1 320
11402000 2 315
11403000 2 310
11404000 1 311
11405000 4 310
11406000 3 309
11407000 3 311
11408000 6 312
11409000 4 308
11410000 1 303
11411000 0 304
11412000 1 302
11413000 4 304
11414000 3 300
11415000 2 300
11416000 5 297
11417000 3 298
11418000 3 295
11419000 3 295
11420000 3 294
11421000 1 295
11422000 0 298
11423000 4 300
11424000 2 298
11425000 3 295
11426000 3 293
11427000 2 289
11428000 3 287
11429000 2 286
11430000 3 283
11431000 2 283
11432000 3 282
11433000 1 280
11434000 0 282
11435000 3 283
11436000 1 287
11437000 2 288
11438000 0 292
11439000 1 295
11440000 1 300
11441000 3 300
11442000 2 296
11443000 3 298
11444000 2 306
11445000 2 306
11446000 1 307
11447000 1 306
11448000 2 306
11449000 2 304
11450000 3 302
11451000 6 305
11452000 4 301
11453000 0 298
11454000 1 297
11455000 4 295
11456000 2 292
11457000 4 289
11458000 7 285
11459000 11 272
11460000 5 258
11461000 9 253
11462000 8 251
11463000 8 246
11464000 6 236
11465000 4 233
11466000 7 235
11467000 9 229
11468000 5 222
11469000 5 219
11470000 7 218
11471000 6 218
11472000 10 218
11473000 7 214
11474000 5 213
11475000 2 211
11476000 3 206
11477000 7 206
11478000 7 203
11479000 7 198
11480000 5 198
11481000 3 197
11482000 5 194
11483000 7 195
11484000 8 195
11485000 9 192
11486000 3 182
11487000 5 184
11488000 4 178
11489000 6 182
11490000 6 181
11491000 3 176
11492000 3 175
11493000 3 173
11494000 4 174
11495000 1 173
11496000 3 176
11497000 5 173
11498000 3 172
11499000 5 173
11500000 6 173
11501000 5 171
11502000 2 166
11503000 3 163
11504000 4 164
11505000 3 161
11506000 3 160
11507000 4 162
11508000 4 162
11509000 2 161
11510000 0 162
11511000 5 169
11512000 3 169
11513000 3 171
11514000 5 167
11515000 5 167
11516000 8 169
11517000 6 169
11518000 5 173
11519000 2 172
11520000 2 170
11521000 3 171
11522000 2 171
11523000 1 171
11524000 1 171
11525000 5 173
11526000 5 173
11527000 4 175
11528000 2 176
11529000 1 176
11530000 1 177
11531000 1 176
11532000 4 177
11533000 4 180
11534000 4 180
11535000 3 177
11536000 3 180
11537000 2 183
11538000 3 190
11539000 5 189
11540000 5 187
11541000 1 185
11542000 2 191
11543000 4 193
11544000 4 195
11545000 4 199
11546000 2 198
11547000 4 202
11548000 3 203
11549000 2 204
11550000 1 205
11551000 3 205
11552000 1 202
11553000 2 200
11554000 1 198
11555000 0 196
11556000 0 201
11557000 2 205
11558000 4 205
11559000 3 205
11560000 4 206
11561000 3 202
11562000 1 200
11563000 3 201
11564000 2 198
11565000 1 201
11566000 1 203
11567000 1 206
11568000 2 212
11569000 1 209
11570000 3 210
11571000 4 210
11572000 4 208
11573000 5 208
11574000 4 210
11575000 2 207
11576000 4 209
11577000 3 208
11578000 2 209
11579000 1 211
11580000 4 212
11581000 2 208
11582000 2 211
11583000 2 210
11584000 2 209
11585000 0 209
11586000 2 212
11587000 4 209
11588000 2 207
11589000 4 207
11590000 3 205
11591000 2 205
11592000 1 204
11593000 1 205
11594000 6 206
11595000 5 201
11596000 6 200
11597000 3 204
11598000 4 206
11599000 3 205
11600000 3 203
11601000 2 206
11602000 4 210
11603000 3 208
11604000 3 210
11605000 1 210
11606000 4 212
11607000 3 206
11608000 3 205
11609000 4 207
11610000 4 205
11611000 1 203
11612000 3 203
11613000 2 205
11614000 4 206
11615000 2 208
11616000 2 213
11617000 1 212
11618000 1 214
11619000 1 218
11620000 3 219
11621000 3 221
11622000 6 221
11623000 4 220
11624000 1 221
11625000 1 223
11626000 1 225
11627000 3 226
11628000 2 226
11629000 4 226
11630000 5 228
11631000 6 226
11632000 5 225
11633000 4 227
11634000 1 225
11635000 5 224
11636000 0 220
11637000 4 221
11638000 4 221
11639000 8 224
11640000 1 223
11641000 5 222
11642000 6 219
11643000 8 216
11644000 5 210
11645000 4 206
11646000 4 205
11647000 5 203
11648000 5 203
11649000 1 201
11650000 2 203
11651000 2 206
11652000 2 207
11653000 4 209
11654000 4 206
11655000 2 203
11656000 4 204
11657000 2 202
11658000 3 203
11659000 3 205
11660000 5 206
11661000 7 206
11662000 6 206
11663000 4 201
11664000 4 201
11665000 3 201
11666000 6 198
11667000 3 195
11668000 2 194
11669000 4 194
11670000 3 195
11671000 1 196
11672000 2 196
11673000 2 200
11674000 0 202
11675000 1 205
11676000 1 204
11677000 2 203
11678000 1 204
11679000 5 206
11680000 5 206
11681000 4 199
11682000 7 201
11683000 1 201
11684000 3 201
11685000 4 207
11686000 3 208
11687000 1 207
11688000 2 211
11689000 5 209
11690000 6 207
11691000 4 206
11692000 8 205
11693000 3 199
11694000 3 196
